Criterion ID,Category
"10518,""/Health/Health Care Services/Mental Health Services"""
"11808,""/Health/Health Care Services/Mental Health Services/Counseling Services"""
"11807,""/Health/Health Care Services/Mental Health Services/Mental Health In-Patient Services"""
"13822,""/Health/Health Care Services/Mental Health Services/Suicide Prevention"""
"10519,""/Health/Health Care Services/Orthopedics & Sports Medicine"""
"10511,""/Health/Health Care Services/Physical Rehabilitation"""
"11794,""/Health/Health Care Services/Physical Rehabilitation/Occupational Therapy"""
"11792,""/Health/Health Care Services/Physical Rehabilitation/Physical Therapy"""
"10508,""/Health/Health Care Services/Plastic Surgery"""
"11783,""/Health/Health Care Services/Plastic Surgery/Cosmetic & Aesthetic Plastic Surgery"""
"12942,""/Health/Health Care Services/Plastic Surgery/Cosmetic & Aesthetic Plastic Surgery/Breast Enhancements"""
"12937,""/Health/Health Care Services/Plastic Surgery/Cosmetic & Aesthetic Plastic Surgery/Brow Lifts"""
"12940,""/Health/Health Care Services/Plastic Surgery/Cosmetic & Aesthetic Plastic Surgery/Eyelid Surgery"""
"12938,""/Health/Health Care Services/Plastic Surgery/Cosmetic & Aesthetic Plastic Surgery/Face Lifts & Appearance Enhancement"""
"12941,""/Health/Health Care Services/Plastic Surgery/Cosmetic & Aesthetic Plastic Surgery/Liposuction & Abdominoplasty"""
"12936,""/Health/Health Care Services/Plastic Surgery/Cosmetic & Aesthetic Plastic Surgery/Rhinoplasty"""
"11784,""/Health/Health Care Services/Plastic Surgery/Reconstructive Surgery"""
"13452,""/Health/Health Care Services/Sex Reassignment Therapy"""
"10515,""/Health/Health Care Services/Vision Services"""
"11800,""/Health/Health Care Services/Vision Services/Eye Exams & Optometry"""
"11799,""/Health/Health Care Services/Vision Services/Laser Vision Correction"""
"11793,""/Health/Health Care Services/Wellness Therapy & Massage"""
"12945,""/Health/Health Care Services/Wellness Therapy & Massage/Hydrotherapy Services"""
"12946,""/Health/Health Care Services/Wellness Therapy & Massage/Massage & Relaxation Services"""
"10512,""/Health/Health Care Services/Women's Health Care Services"""
"10085,""/Health/Health Conditions & Concerns"""
"10476,""/Health/Health Conditions & Concerns/AIDS & HIV"""
"11725,""/Health/Health Conditions & Concerns/AIDS & HIV/AIDS & HIV Medications"""
"11724,""/Health/Health Conditions & Concerns/AIDS & HIV/AIDS & HIV Testing"""
"10446,""/Health/Health Conditions & Concerns/Allergy & Sinus"""
"12849,""/Health/Health Conditions & Concerns/Allergy & Sinus/Air Cleaners & Filters"""
"12850,""/Health/Health Conditions & Concerns/Allergy & Sinus/Allergy Medications"""
"13265,""/Health/Health Conditions & Concerns/Allergy & Sinus/Allergy Medications/Corticosteroids"""
"13266,""/Health/Health Conditions & Concerns/Allergy & Sinus/Allergy Medications/Injectable Epinephrine"""
"13267,""/Health/Health Conditions & Concerns/Allergy & Sinus/Allergy Medications/Seasonal Allergy & Sinus Medication"""
"13339,""/Health/Health Conditions & Concerns/Allergy & Sinus/Allergy Medications/Seasonal Allergy & Sinus Medication/Antihistamines"""
"13340,""/Health/Health Conditions & Concerns/Allergy & Sinus/Allergy Medications/Seasonal Allergy & Sinus Medication/Decongestants"""
"11653,""/Health/Health Conditions & Concerns/Allergy & Sinus/Food Allergies"""
"12851,""/Health/Health Conditions & Concerns/Allergy & Sinus/Nasal Strips"""
"11652,""/Health/Health Conditions & Concerns/Allergy & Sinus/Pet Allergies"""
"11654,""/Health/Health Conditions & Concerns/Allergy & Sinus/Seasonal Allergies"""
"10459,""/Health/Health Conditions & Concerns/Anemia"""
"10479,""/Health/Health Conditions & Concerns/Arthritis"""
"11735,""/Health/Health Conditions & Concerns/Arthritis/Arthritis Medications & Treatments"""
"11733,""/Health/Health Conditions & Concerns/Arthritis/Osteoarthritis"""
"12896,""/Health/Health Conditions & Concerns/Arthritis/Osteoarthritis/Osteoarthritis Medications"""
"11734,""/Health/Health Conditions & Concerns/Arthritis/Rheumatoid Arthritis"""
"12897,""/Health/Health Conditions & Concerns/Arthritis/Rheumatoid Arthritis/Rheumatoid Arthritis Medications"""
"13358,""/Health/Health Conditions & Concerns/Bleeding Disorders"""
"10483,""/Health/Health Conditions & Concerns/Blood Sugar & Diabetes"""
"11741,""/Health/Health Conditions & Concerns/Blood Sugar & Diabetes/Diabetes Management"""
"12900,""/Health/Health Conditions & Concerns/Blood Sugar & Diabetes/Diabetes Management/Glucose Meters & Test Strips"""
"10464,""/Health/Health Conditions & Concerns/Cancer & Cancer Treatment"""
"11692,""/Health/Health Conditions & Concerns/Cancer & Cancer Treatment/Breast Cancer"""
"12879,""/Health/Health Conditions & Concerns/Cancer & Cancer Treatment/Breast Cancer/Breast Cancer Treatment"""
"11688,""/Health/Health Conditions & Concerns/Cancer & Cancer Treatment/Cancer Awareness"""
"11683,""/Health/Health Conditions & Concerns/Cancer & Cancer Treatment/Cancer Medications"""
"12877,""/Health/Health Conditions & Concerns/Cancer & Cancer Treatment/Cancer Medications/Biological Therapies"""
"12876,""/Health/Health Conditions & Concerns/Cancer & Cancer Treatment/Cancer Medications/Chemotherapy Medications"""
"11689,""/Health/Health Conditions & Concerns/Cancer & Cancer Treatment/Cancer Research"""
"11691,""/Health/Health Conditions & Concerns/Cancer & Cancer Treatment/Cancer Survival"""
"11684,""/Health/Health Conditions & Concerns/Cancer & Cancer Treatment/Cancer Treatment"""
"11681,""/Health/Health Conditions & Concerns/Cancer & Cancer Treatment/Cervical Cancer"""
"11694,""/Health/Health Conditions & Concerns/Cancer & Cancer Treatment/Chemotherapy Anemia"""
"11682,""/Health/Health Conditions & Concerns/Cancer & Cancer Treatment/Colon & Colorectal Cancer"""
"11685,""/Health/Health Conditions & Concerns/Cancer & Cancer Treatment/Leukemia"""
"11690,""/Health/Health Conditions & Concerns/Cancer & Cancer Treatment/Lung Cancer"""
"11680,""/Health/Health Conditions & Concerns/Cancer & Cancer Treatment/Lymphoma"""
"11693,""/Health/Health Conditions & Concerns/Cancer & Cancer Treatment/Melanoma"""
"11686,""/Health/Health Conditions & Concerns/Cancer & Cancer Treatment/Ovarian Cancer"""
"11687,""/Health/Health Conditions & Concerns/Cancer & Cancer Treatment/Prostate Cancer"""
"12878,""/Health/Health Conditions & Concerns/Cancer & Cancer Treatment/Prostate Cancer/Prostate Cancer Treatment"""
"10452,""/Health/Health Conditions & Concerns/Cold Sores"""
"11661,""/Health/Health Conditions & Concerns/Cold Sores/Cold Sore Medications"""
"10451,""/Health/Health Conditions & Concerns/Cystic Fibrosis"""
"10487,""/Health/Health Conditions & Concerns/Dental Health"""
"11747,""/Health/Health Conditions & Concerns/Dental Health/Orthodontia & Orthodontic Braces"""
"10456,""/Health/Health Conditions & Concerns/Digestive Health & Disorders"""
"11666,""/Health/Health Conditions & Concerns/Digestive Health & Disorders/Dyspepsia"""
"12861,""/Health/Health Conditions & Concerns/Digestive Health & Disorders/Dyspepsia/GERD & Heartburn"""
"12858,""/Health/Health Conditions & Concerns/Digestive Health & Disorders/Dyspepsia/Heartburn, Indigestion & GERD Medications"""
"12859,""/Health/Health Conditions & Concerns/Digestive Health & Disorders/Dyspepsia/Indigestion"""
"11667,""/Health/Health Conditions & Concerns/Digestive Health & Disorders/Inflammatory Bowel Disease"""
"12862,""/Health/Health Conditions & Concerns/Digestive Health & Disorders/Inflammatory Bowel Disease/Colitis"""
"12863,""/Health/Health Conditions & Concerns/Digestive Health & Disorders/Inflammatory Bowel Disease/Crohn's Disease"""
"10472,""/Health/Health Conditions & Concerns/Ear, Nose & Throat"""
"10481,""/Health/Health Conditions & Concerns/Ear, Nose & Throat/Hearing Loss"""
"11739,""/Health/Health Conditions & Concerns/Ear, Nose & Throat/Hearing Loss/Hearing Assistance Products"""
"12899,""/Health/Health Conditions & Concerns/Ear, Nose & Throat/Hearing Loss/Hearing Assistance Products/Amplified Telephones & Accessories"""
"12898,""/Health/Health Conditions & Concerns/Ear, Nose & Throat/Hearing Loss/Hearing Assistance Products/Hearing Aids & Accessories"""
"11740,""/Health/Health Conditions & Concerns/Ear, Nose & Throat/Hearing Loss/Hearing Tests"""
"13364,""/Health/Health Conditions & Concerns/Ear, Nose & Throat/Motion Sickness & Balance Disorders"""
"10449,""/Health/Health Conditions & Concerns/Eating Disorders"""
"11658,""/Health/Health Conditions & Concerns/Eating Disorders/Anorexia"""
"11659,""/Health/Health Conditions & Concerns/Eating Disorders/Bulimia"""
"10471,""/Health/Health Conditions & Concerns/Epilepsy"""
"11709,""/Health/Health Conditions & Concerns/Epilepsy/Antiepileptic Medications"""
"10485,""/Health/Health Conditions & Concerns/Foot Health"""
"11743,""/Health/Health Conditions & Concerns/Foot Health/Arch Supports & Orthoses"""
"11742,""/Health/Health Conditions & Concerns/Foot Health/Foot Anti-Fungal Remedies"""
"13362,""/Health/Health Conditions & Concerns/Genetic Disorders"""
"10465,""/Health/Health Conditions & Concerns/Geriatrics & Aging"""
"11695,""/Health/Health Conditions & Concerns/Geriatrics & Aging/Alzheimer's Disease"""
"12880,""/Health/Health Conditions & Concerns/Geriatrics & Aging/Alzheimer's Disease/Alzheimer Medications"""
"11803,""/Health/Health Conditions & Concerns/Geriatrics & Aging/Alzheimer's Disease/Alzheimer's Care & Treatment"""
"10486,""/Health/Health Conditions & Concerns/Headache & Pain Management"""
"11744,""/Health/Health Conditions & Concerns/Headache & Pain Management/Analgesics"""
"12905,""/Health/Health Conditions & Concerns/Headache & Pain Management/Analgesics/Acetaminophen"""
"12935,""/Health/Health Conditions & Concerns/Headache & Pain Management/Analgesics/Headache & Migraine Medications"""
"13273,""/Health/Health Conditions & Concerns/Headache & Pain Management/Analgesics/Headache & Migraine Medications/Headache Medications"""
"13272,""/Health/Health Conditions & Concerns/Headache & Pain Management/Analgesics/Headache & Migraine Medications/Migraine Medications"""
"12904,""/Health/Health Conditions & Concerns/Headache & Pain Management/Analgesics/Ibuprofen & Anti-Inflammatory Medications"""
"12903,""/Health/Health Conditions & Concerns/Headache & Pain Management/Analgesics/Muscle Relaxants"""
"12902,""/Health/Health Conditions & Concerns/Headache & Pain Management/Analgesics/Narcotic Analgesics"""
"11745,""/Health/Health Conditions & Concerns/Headache & Pain Management/Fibromyalgia"""
"11746,""/Health/Health Conditions & Concerns/Headache & Pain Management/Headaches & Migraines"""
"12907,""/Health/Health Conditions & Concerns/Headache & Pain Management/Headaches & Migraines/Headaches"""
"13271,""/Health/Health Conditions & Concerns/Headache & Pain Management/Headaches & Migraines/Headaches/Headache Medication"""
"12906,""/Health/Health Conditions & Concerns/Headache & Pain Management/Headaches & Migraines/Migraines"""
"10475,""/Health/Health Conditions & Concerns/Heart Health"""
"11720,""/Health/Health Conditions & Concerns/Heart Health/Coronary Artery Disease & Heart Attacks"""
"11723,""/Health/Health Conditions & Concerns/Heart Health/Heart Devices & Accessories"""
"11719,""/Health/Health Conditions & Concerns/Heart Health/High Blood Pressure"""
"12893,""/Health/Health Conditions & Concerns/Heart Health/High Blood Pressure/Blood Pressure Medications"""
"11721,""/Health/Health Conditions & Concerns/Heart Health/High Cholesterol"""
"12894,""/Health/Health Conditions & Concerns/Heart Health/High Cholesterol/Cholesterol Medications"""
"11722,""/Health/Health Conditions & Concerns/Heart Health/Peripheral Artery Disease & Peripheral Vascular Disease (PAD & PVD)"""
"10466,""/Health/Health Conditions & Concerns/Hemorrhoids"""
"10467,""/Health/Health Conditions & Concerns/Hepatitis"""
"11697,""/Health/Health Conditions & Concerns/Hepatitis/Hepatitis A"""
"11696,""/Health/Health Conditions & Concerns/Hepatitis/Hepatitis B"""
"11699,""/Health/Health Conditions & Concerns/Hepatitis/Hepatitis C"""
"11698,""/Health/Health Conditions & Concerns/Hepatitis/Hepatitis Medications"""
"10468,""/Health/Health Conditions & Concerns/Infectious Diseases & Viruses"""
"10455,""/Health/Health Conditions & Concerns/Infectious Diseases & Viruses/Cold & Flu"""
"11665,""/Health/Health Conditions & Concerns/Infectious Diseases & Viruses/Cold & Flu/Cold & Flu Medicines"""
"12854,""/Health/Health Conditions & Concerns/Infectious Diseases & Viruses/Cold & Flu/Cold & Flu Medicines/Cold & Congestion Nasal Sprays & Gels"""
"12857,""/Health/Health Conditions & Concerns/Infectious Diseases & Viruses/Cold & Flu/Cold & Flu Medicines/Cough & Cold Medicines"""
"12856,""/Health/Health Conditions & Concerns/Infectious Diseases & Viruses/Cold & Flu/Cold & Flu Medicines/Flu Medications"""
"12855,""/Health/Health Conditions & Concerns/Infectious Diseases & Viruses/Cold & Flu/Cold & Flu Medicines/Sore Throat Remedies"""
"11663,""/Health/Health Conditions & Concerns/Infectious Diseases & Viruses/Cold & Flu/Colds"""
"13879,""/Health/Health Conditions & Concerns/Infectious Diseases & Viruses/Cold & Flu/Influenza"""
"12853,""/Health/Health Conditions & Concerns/Infectious Diseases & Viruses/Cold & Flu/Influenza/Flu Vaccines"""
"11700,""/Health/Health Conditions & Concerns/Infectious Diseases & Viruses/Vaccines & Immunizations"""
"10490,""/Health/Health Conditions & Concerns/Infectious Diseases & Viruses/Viral Infections"""
"10461,""/Health/Health Conditions & Concerns/Injury & Wound Care"""
"10478,""/Health/Health Conditions & Concerns/Insomnia & Sleep Disorders"""
"11731,""/Health/Health Conditions & Concerns/Insomnia & Sleep Disorders/Hypersomnia"""
"12895,""/Health/Health Conditions & Concerns/Insomnia & Sleep Disorders/Hypersomnia/Excessive Daytime Sleepiness (EDS)"""
"11729,""/Health/Health Conditions & Concerns/Insomnia & Sleep Disorders/Insomnia"""
"11728,""/Health/Health Conditions & Concerns/Insomnia & Sleep Disorders/Narcolepsy"""
"11730,""/Health/Health Conditions & Concerns/Insomnia & Sleep Disorders/Sleep Medications"""
"11732,""/Health/Health Conditions & Concerns/Insomnia & Sleep Disorders/Snore Relief"""
"10469,""/Health/Health Conditions & Concerns/Learning & Developmental Disabilities"""
"11702,""/Health/Health Conditions & Concerns/Learning & Developmental Disabilities/ADD & ADHD"""
"12881,""/Health/Health Conditions & Concerns/Learning & Developmental Disabilities/ADD & ADHD/ADD & ADHD Medications"""
"11701,""/Health/Health Conditions & Concerns/Learning & Developmental Disabilities/Autism"""
"10482,""/Health/Health Conditions & Concerns/Lupus"""
"10480,""/Health/Health Conditions & Concerns/Men's Health"""
"11737,""/Health/Health Conditions & Concerns/Men's Health/Benign Prostatic Hyperplasia (BPH)"""
"11736,""/Health/Health Conditions & Concerns/Men's Health/Erectile Dysfunction"""
"11738,""/Health/Health Conditions & Concerns/Men's Health/Vasectomy"""
"10488,""/Health/Health Conditions & Concerns/Mental Health"""
"11748,""/Health/Health Conditions & Concerns/Mental Health/Anxiety & Stress"""
"13819,""/Health/Health Conditions & Concerns/Mental Health/Anxiety & Stress/Obsessive-Compulsive Disorder"""
"11749,""/Health/Health Conditions & Concerns/Mental Health/Bipolar Disorder"""
"11751,""/Health/Health Conditions & Concerns/Mental Health/Depression"""
"11750,""/Health/Health Conditions & Concerns/Mental Health/Mental Health Medications"""
"12908,""/Health/Health Conditions & Concerns/Mental Health/Mental Health Medications/Anxiety-Relief Medications"""
"12909,""/Health/Health Conditions & Concerns/Mental Health/Mental Health Medications/Depression Medications"""
"10484,""/Health/Health Conditions & Concerns/Musculoskeletal Conditions"""
